Year,Date,State,Magnitude,Injuries/Fatalities,len,Travel (km)
1970,29-May-70,OK,0,0,0.1,0.161
1970,30-May-70,TX,1,0,13.1,21.082
1970,30-May-70,KS,2,0,0.5,0.805
1970,30-May-70,SD,0,0,0.1,0.161
1970,30-May-70,SD,0,0,0.1,0.161
1970,31-May-70,TX,0,0,5.1,8.208
1970,31-May-70,TX,1,0,17.2,27.681
1970,31-May-70,TX,2,0,18.6,29.934
1970,01-Jun-70,LA,1,0,0.5,0.805
1970,01-Jun-70,TX,1,0,0.5,0.805
1970,08-Jun-70,TX,0,1,0.1,0.161
1970,10-Jun-70,KS,0,0,0.1,0.161
1970,10-Jun-70,NE,2,0,0.1,0.161
1970,11-Jun-70,OK,1,0,0.1,0.161
1970,11-Jun-70,OK,2,2,0.1,0.161
1970,11-Jun-70,OK,3,1,13.2,21.243
1970,11-Jun-70,NE,0,0,0.1,0.161
1970,11-Jun-70,OK,1,2,10.1,16.254
1970,11-Jun-70,NE,1,0,0.1,0.161
1970,11-Jun-70,OK,1,0,0.1,0.161
1970,11-Jun-70,OK,2,0,2,3.219
1970,11-Jun-70,OK,0,0,2,3.219
1970,11-Jun-70,OK,2,0,0.1,0.161
1970,11-Jun-70,OK,1,1,0.1,0.161
1970,11-Jun-70,OK,2,0,2.5,4.023
1970,11-Jun-70,KS,0,0,3,4.828
1970,11-Jun-70,KS,0,0,14.7,23.657
1970,11-Jun-70,OK,2,2,15.4,24.784
1970,11-Jun-70,KS,0,0,0.1,0.161
1970,11-Jun-70,OK,2,15,5.2,8.369
1970,11-Jun-70,KS,1,0,0.1,0.161
1970,11-Jun-70,OK,3,1,22.2,35.727
1970,11-Jun-70,OK,2,0,0.1,0.161
1970,12-Jun-70,NE,1,0,0.1,0.161
1970,12-Jun-70,IA,1,0,1,1.609
1970,12-Jun-70,SD,0,0,0.1,0.161
1970,12-Jun-70,KS,0,0,2.5,4.023
1970,13-Jun-70,KS,0,0,1,1.609
1970,13-Jun-70,KS,2,0,8.4,13.518
1970,13-Jun-70,KS,3,0,7.3,11.748
1970,14-Jun-70,KS,3,5,17.2,27.681
1970,14-Jun-70,SD,0,0,0.1,0.161
1970,14-Jun-70,SD,1,0,0.1,0.161
1970,14-Jun-70,SD,0,0,0.1,0.161
1970,14-Jun-70,SD,0,0,0.1,0.161
1970,14-Jun-70,SD,2,0,2.5,4.023
1970,14-Jun-70,SD,0,0,0.1,0.161
1970,15-Jun-70,SD,1,0,0.1,0.161
1970,15-Jun-70,SD,1,0,0.1,0.161
1970,15-Jun-70,SD,3,0,0.1,0.161
1970,15-Jun-70,KS,2,0,1.5,2.414
1970,15-Jun-70,SD,1,0,0.5,0.805
1970,15-Jun-70,SD,1,0,2,3.219
1970,15-Jun-70,SD,0,0,0.1,0.161
1970,15-Jun-70,SD,1,0,0.1,0.161
1970,15-Jun-70,SD,0,0,0.1,0.161
1970,15-Jun-70,SD,0,0,0.1,0.161
1970,15-Jun-70,SD,0,0,0.1,0.161
1970,15-Jun-70,SD,0,0,0.1,0.161
1970,15-Jun-70,NE,2,0,59.1,95.112
1970,15-Jun-70,NE,2,0,42.9,69.041
1970,15-Jun-70,NE,1,0,0.1,0.161
1970,15-Jun-70,SD,0,0,0.1,0.161
1970,16-Jun-70,SD,0,0,0.1,0.161
1970,17-Jun-70,IA,0,0,1,1.609
1970,17-Jun-70,TX,1,0,1,1.609
1970,19-Jun-70,SD,0,0,0.1,0.161
1970,19-Jun-70,OK,0,0,0.1,0.161
1970,19-Jun-70,KS,0,0,0.1,0.161
1970,20-Jun-70,IA,1,0,0.1,0.161
1970,20-Jun-70,OK,0,0,0.1,0.161
1970,20-Jun-70,OK,0,0,0.5,0.805
1970,21-Jun-70,TX,0,0,0.8,1.287
1970,21-Jun-70,TX,1,0,1,1.609
1970,23-Jun-70,TX,2,0,0.1,0.161
1970,24-Jun-70,TX,3,16,1.5,2.414
1970,25-Jun-70,NE,2,0,0.3,0.483
1970,25-Jun-70,TX,0,0,1,1.609
1970,26-Jun-70,TX,3,0,3.8,6.116
1970,27-Jun-70,LA,1,0,0.5,0.805
1970,01-Jul-70,SD,2,0,2.3,3.701
1970,02-Jul-70,KS,1,0,0.5,0.805
1970,03-Jul-70,IA,1,0,2,3.219
1970,04-Jul-70,TX,1,0,1,1.609
1970,04-Jul-70,TX,2,5,1.5,2.414
1970,04-Jul-70,TX,1,1,1,1.609
1970,08-Jul-70,LA,1,0,0.3,0.483
1970,13-Jul-70,TX,0,0,0.1,0.161
1970,13-Jul-70,NE,0,0,0.1,0.161
1970,14-Jul-70,SD,2,2,3.8,6.116
1970,14-Jul-70,IA,2,0,1,1.609
1970,14-Jul-70,IA,1,0,11.3,18.186
1970,14-Jul-70,NE,2,0,4.7,7.564
1970,14-Jul-70,IA,2,0,1.3,2.092
1970,15-Jul-70,SD,0,0,0.1,0.161
1970,16-Jul-70,OK,0,0,0.1,0.161
1970,18-Jul-70,SD,2,0,0.1,0.161
1970,21-Jul-70,TX,1,0,0.1,0.161
1970,24-Jul-70,LA,0,0,1,1.609
1970,28-Jul-70,OK,0,0,0.8,1.287
1970,29-Jul-70,SD,1,0,0.5,0.805
1970,29-Jul-70,SD,0,0,0.1,0.161
1970,31-Jul-70,IA,1,0,1,1.609
1970,02-Aug-70,NE,2,0,2,3.219
1970,02-Aug-70,NE,0,0,0.1,0.161
1970,03-Aug-70,TX,0,0,0.1,0.161
1970,03-Aug-70,TX,2,0,0.1,0.161
1970,03-Aug-70,TX,0,0,0.1,0.161
1970,03-Aug-70,TX,2,2,0.1,0.161
1970,03-Aug-70,TX,2,0,0.1,0.161
1970,03-Aug-70,TX,2,0,0.1,0.161
1970,04-Aug-70,TX,0,0,0.1,0.161
1970,04-Aug-70,TX,2,0,0.1,0.161
1970,11-Aug-70,TX,1,0,2,3.219
1970,17-Aug-70,OK,1,0,0.1,0.161
1970,18-Aug-70,TX,2,1,0.8,1.287
1970,21-Aug-70,KS,0,0,0.1,0.161
1970,23-Aug-70,TX,1,0,1.5,2.414
1970,23-Aug-70,TX,0,0,0.1,0.161
1970,23-Aug-70,TX,0,0,0.1,0.161
1970,23-Aug-70,TX,0,0,0.1,0.161
1970,24-Aug-70,TX,1,0,0.5,0.805
1970,24-Aug-70,TX,0,0,0.1,0.161
1970,24-Aug-70,TX,1,0,1,1.609
1970,24-Aug-70,TX,1,0,0.1,0.161
1970,29-Aug-70,TX,1,0,0.3,0.483
1970,31-Aug-70,TX,0,0,0.1,0.161
1970,01-Sep-70,TX,1,0,14.1,22.692
1970,01-Sep-70,TX,1,0,1,1.609
1970,02-Sep-70,TX,0,0,0.1,0.161
1970,03-Sep-70,KS,1,0,10.1,16.254
1970,03-Sep-70,OK,1,0,0.1,0.161
1970,03-Sep-70,OK,1,0,0.1,0.161
1970,03-Sep-70,OK,0,0,0.1,0.161
1970,06-Sep-70,KS,2,0,0.8,1.287
1970,06-Sep-70,NE,1,0,0.1,0.161
1970,06-Sep-70,OK,2,0,0.1,0.161
1970,06-Sep-70,OK,2,0,8.8,14.162
1970,07-Sep-70,OK,2,0,0.2,0.322
1970,09-Sep-70,IA,2,0,1.9,3.058
1970,09-Sep-70,IA,2,0,2.3,3.701
1970,09-Sep-70,IA,2,0,1,1.609
1970,09-Sep-70,IA,3,0,4.7,7.564
1970,13-Sep-70,TX,1,0,1,1.609
1970,13-Sep-70,TX,2,0,0.1,0.161
1970,17-Sep-70,TX,0,0,0.5,0.805
1970,20-Sep-70,TX,1,0,5.7,9.173
1970,20-Sep-70,TX,2,0,0.5,0.805
1970,20-Sep-70,SD,0,0,0.1,0.161
1970,22-Sep-70,OK,1,0,0.5,0.805
1970,25-Sep-70,OK,0,0,0.3,0.483
1970,25-Sep-70,OK,0,0,0.3,0.483
1970,27-Sep-70,TX,0,0,0.5,0.805
1970,05-Oct-70,OK,2,1,24.4,39.268
1970,05-Oct-70,OK,4,88,25,40.234
1970,06-Oct-70,TX,0,0,0.5,0.805
1970,06-Oct-70,OK,0,0,0.3,0.483
1970,07-Oct-70,OK,1,0,2,3.219
1970,07-Oct-70,OK,1,0,0.5,0.805
1970,08-Oct-70,OK,1,1,1,1.609
1970,08-Oct-70,OK,1,0,0.5,0.805
1970,08-Oct-70,IA,2,0,2,3.219
1970,11-Oct-70,TX,1,0,7.4,11.909
1970,11-Oct-70,TX,2,1,1,1.609
1970,11-Oct-70,TX,2,0,6.1,9.817
1970,11-Oct-70,TX,3,19,4.3,6.92
1970,11-Oct-70,TX,0,0,0.5,0.805
1970,11-Oct-70,LA,2,3,1,1.609
1970,13-Oct-70,LA,2,0,1,1.609
1970,22-Oct-70,TX,2,0,1,1.609
1970,22-Oct-70,TX,1,0,0.5,0.805
1970,22-Oct-70,TX,1,0,1,1.609
1970,23-Oct-70,TX,0,0,0.5,0.805
1970,23-Oct-70,TX,0,0,0.5,0.805
1970,23-Oct-70,TX,2,0,1.2,1.931
1970,23-Oct-70,TX,2,0,1.5,2.414
1970,23-Oct-70,TX,1,0,0.1,0.161
1970,26-Oct-70,OK,1,0,0.1,0.161
1970,26-Oct-70,TX,0,0,0.1,0.161
1970,26-Oct-70,TX,0,0,0.5,0.805
1970,26-Oct-70,TX,1,0,1.5,2.414
1970,26-Oct-70,TX,1,0,1,1.609
1970,27-Oct-70,TX,1,1,8.2,13.197
1970,27-Oct-70,TX,2,0,2,3.219
1970,08-Nov-70,KS,2,0,1,1.609
1970,30-Dec-70,TX,2,0,5.1,8.208
1970,30-Dec-70,TX,0,0,0.8,1.287
1970,30-Dec-70,TX,0,0,0.5,0.805
1970,30-Dec-70,LA,1,0,0.5,0.805
1971,04-Feb-71,OK,1,0,0.5,0.805
1971,12-Feb-71,LA,3,1,3.6,5.794
1971,18-Feb-71,TX,2,0,0.2,0.322
1971,18-Feb-71,TX,2,0,0.5,0.805
1971,18-Feb-71,OK,1,1,0.2,0.322
1971,18-Feb-71,KS,1,0,6.5,10.461
1971,18-Feb-71,TX,1,0,1,1.609
1971,18-Feb-71,KS,1,0,0.1,0.161
1971,18-Feb-71,TX,1,0,0.1,0.161
1971,18-Feb-71,TX,1,0,0.1,0.161
1971,18-Feb-71,TX,1,0,2,3.219
1971,18-Feb-71,TX,2,0,0.5,0.805
1971,21-Feb-71,TX,2,0,0.1,0.161
1971,21-Feb-71,TX,1,0,0.3,0.483
1971,21-Feb-71,LA,5,29,31.7,51.016
1971,25-Feb-71,TX,2,0,0.3,0.483
1971,25-Feb-71,TX,2,0,2,3.219
1971,25-Feb-71,TX,1,0,0.3,0.483
1971,25-Feb-71,TX,2,0,11.9,19.151
1971,25-Feb-71,TX,2,0,0.3,0.483
1971,25-Feb-71,TX,2,0,0.3,0.483
1971,25-Feb-71,TX,2,0,0.5,0.805
1971,25-Feb-71,TX,2,0,0.5,0.805
1971,25-Feb-71,TX,1,0,0.5,0.805
1971,25-Feb-71,TX,2,0,0.5,0.805
1971,25-Feb-71,TX,1,0,0.3,0.483
1971,09-Mar-71,TX,2,1,0.5,0.805
1971,09-Mar-71,TX,2,4,1,1.609
1971,10-Mar-71,LA,2,8,7.5,12.07
1971,12-Mar-71,OK,3,4,41.6,66.949
1971,12-Mar-71,TX,3,0,5.2,8.369
1971,12-Mar-71,TX,3,0,5.1,8.208
1971,12-Mar-71,TX,3,0,5.1,8.208
1971,12-Mar-71,TX,1,0,0.1,0.161
1971,12-Mar-71,TX,4,6,5.1,8.208
1971,12-Mar-71,OK,1,0,0.1,0.161
1971,12-Mar-71,TX,1,0,1,1.609
1971,12-Mar-71,TX,1,0,0.1,0.161
1971,18-Mar-71,TX,0,0,0.3,0.483
1971,15-Apr-71,TX,1,0,0.3,0.483
1971,16-Apr-71,TX,1,0,0.2,0.322
1971,16-Apr-71,TX,1,0,0.3,0.483
1971,16-Apr-71,TX,1,0,0.3,0.483
1971,17-Apr-71,TX,1,0,0.1,0.161
1971,18-Apr-71,TX,2,0,4.3,6.92
1971,18-Apr-71,TX,2,0,4.3,6.92
1971,18-Apr-71,TX,1,0,4.3,6.92
1971,18-Apr-71,TX,1,0,4.3,6.92
1971,18-Apr-71,TX,1,0,4.3,6.92
1971,19-Apr-71,TX,2,0,7.2,11.587
1971,19-Apr-71,TX,2,3,0.1,0.161
1971,19-Apr-71,TX,3,24,6.1,9.817
1971,19-Apr-71,OK,1,0,0.1,0.161
1971,19-Apr-71,TX,1,0,0.3,0.483
1971,19-Apr-71,OK,2,0,0.1,0.161
1971,19-Apr-71,TX,1,0,0.3,0.483
1971,19-Apr-71,NE,1,0,0.1,0.161
1971,19-Apr-71,OK,1,6,1.5,2.414
1971,22-Apr-71,OK,0,0,0.1,0.161
1971,22-Apr-71,OK,1,1,2,3.219
1971,22-Apr-71,OK,2,0,1,1.609
1971,26-Apr-71,OK,0,0,0.1,0.161
1971,26-Apr-71,OK,0,0,0.1,0.161
1971,28-Apr-71,TX,2,0,0.1,0.161
1971,28-Apr-71,TX,1,3,9.1,14.645
1971,28-Apr-71,TX,2,0,11.7,18.829
1971,28-Apr-71,TX,1,1,0.5,0.805
1971,28-Apr-71,TX,1,0,0.5,0.805
1971,28-Apr-71,TX,2,0,0.5,0.805
1971,28-Apr-71,TX,1,0,1,1.609
1971,28-Apr-71,TX,2,1,10,16.093
1971,28-Apr-71,TX,2,20,1,1.609
1971,04-May-71,TX,1,0,0.1,0.161
1971,04-May-71,TX,2,0,2,3.219
1971,05-May-71,NE,0,0,8.6,13.84
1971,05-May-71,NE,0,0,0.1,0.161
1971,05-May-71,NE,0,0,0.1,0.161
1971,05-May-71,KS,2,0,1,1.609
1971,05-May-71,OK,1,0,0.1,0.161
1971,05-May-71,OK,2,0,17,27.359
1971,05-May-71,IA,2,0,1,1.609
1971,05-May-71,IA,3,12,2,3.219
1971,05-May-71,OK,3,0,37,59.546
1971,05-May-71,OK,0,0,0.1,0.161
1971,05-May-71,IA,2,1,0.1,0.161
1971,06-May-71,IA,1,0,1,1.609
1971,06-May-71,TX,1,0,0.3,0.483
1971,06-May-71,TX,1,0,0.3,0.483
1971,06-May-71,TX,1,0,0.3,0.483
1971,06-May-71,TX,1,0,0.1,0.161
1971,06-May-71,OK,1,0,0.1,0.161
1971,07-May-71,LA,2,2,1,1.609
1971,08-May-71,TX,2,0,1,1.609
1971,08-May-71,TX,2,0,2,3.219
1971,08-May-71,TX,1,0,0.3,0.483
1971,08-May-71,TX,1,0,0.3,0.483
1971,08-May-71,TX,2,0,0.5,0.805
1971,09-May-71,KS,0,0,0.2,0.322
1971,09-May-71,KS,3,0,9,14.484
1971,09-May-71,TX,2,0,0.1,0.161
1971,10-May-71,TX,2,0,0.1,0.161
1971,10-May-71,TX,2,0,0.1,0.161
1971,10-May-71,TX,1,0,0.1,0.161
1971,10-May-71,OK,1,0,6.5,10.461
1971,10-May-71,TX,0,0,0.1,0.161
1971,10-May-71,TX,0,0,0.1,0.161
1971,10-May-71,TX,1,0,0.1,0.161
1971,10-May-71,OK,1,0,2,3.219
1971,11-May-71,LA,1,0,0.5,0.805
1971,11-May-71,TX,1,0,0.1,0.161
1971,11-May-71,KS,0,0,1.9,3.058
1971,11-May-71,LA,2,0,0.1,0.161
1971,11-May-71,LA,2,0,0.3,0.483
1971,16-May-71,KS,0,0,0.2,0.322
1971,17-May-71,KS,1,0,2,3.219
1971,17-May-71,KS,2,0,19.1,30.738
1971,17-May-71,KS,1,0,1.9,3.058
1971,18-May-71,KS,2,0,8.5,13.679
1971,18-May-71,IA,0,0,0.1,0.161
1971,18-May-71,IA,1,0,0.1,0.161
1971,18-May-71,IA,3,0,4.3,6.92
1971,18-May-71,IA,3,0,4.3,6.92
1971,18-May-71,IA,1,0,0.1,0.161
1971,18-May-71,IA,1,0,0.1,0.161
1971,18-May-71,IA,1,0,5.1,8.208
1971,18-May-71,OK,1,0,7.7,12.392
1971,21-May-71,KS,1,0,2,3.219
1971,22-May-71,OK,2,0,3.8,6.116
1971,22-May-71,NE,0,0,0.1,0.161
1971,23-May-71,IA,0,0,0.1,0.161
1971,23-May-71,NE,1,0,14.7,23.657
1971,23-May-71,OK,0,0,0.1,0.161
1971,23-May-71,OK,1,0,0.1,0.161
1971,23-May-71,IA,1,0,0.1,0.161
1971,23-May-71,TX,3,50,7.1,11.426
1971,23-May-71,TX,2,0,7.1,11.426
1971,23-May-71,TX,2,0,7.1,11.426
1971,23-May-71,IA,1,0,0.1,0.161
1971,24-May-71,TX,0,0,2,3.219
1971,28-May-71,TX,0,0,4.9,7.886
1971,28-May-71,TX,0,0,4.9,7.886
1971,28-May-71,OK,0,0,0.1,0.161
1971,30-May-71,NE,0,0,0.1,0.161
1971,30-May-71,NE,0,0,0.1,0.161
1971,30-May-71,NE,0,0,22.3,35.888
1971,30-May-71,NE,0,1,0.1,0.161
1971,30-May-71,NE,0,0,0.1,0.161
1971,30-May-71,NE,0,0,0.1,0.161
1971,30-May-71,NE,0,0,0.1,0.161
1971,30-May-71,NE,0,0,26.7,42.969
1971,30-May-71,NE,0,0,0.1,0.161
1971,30-May-71,KS,2,0,7.1,11.426
1971,30-May-71,TX,2,0,3.3,5.311
1971,30-May-71,NE,0,0,0.1,0.161
1971,30-May-71,NE,0,0,0.1,0.161
1971,30-May-71,NE,0,0,0.1,0.161
1971,30-May-71,KS,2,0,1.5,2.414
1971,30-May-71,KS,1,0,1.5,2.414
1971,30-May-71,NE,0,0,0.1,0.161
1971,31-May-71,IA,3,0,36.5,58.741
1971,31-May-71,IA,3,0,8.6,13.84
1971,31-May-71,IA,3,0,8,12.875
1971,31-May-71,OK,1,1,0.1,0.161
1971,31-May-71,IA,2,0,4.5,7.242
1971,31-May-71,KS,1,0,0.5,0.805
1971,31-May-71,TX,2,0,2,3.219
1971,31-May-71,IA,1,0,2.3,3.701
1971,31-May-71,IA,1,0,2.3,3.701
1971,31-May-71,IA,2,0,1,1.609
1971,31-May-71,KS,1,0,0.9,1.448
1971,31-May-71,IA,3,0,9.4,15.128
1971,31-May-71,KS,2,0,6.2,9.978
1971,31-May-71,KS,1,0,0.9,1.448
1971,31-May-71,KS,1,3,2,3.219
1971,01-Jun-71,OK,0,0,0.1,0.161
1971,02-Jun-71,NE,0,0,0.1,0.161
1971,02-Jun-71,KS,0,0,0.4,0.644
1971,02-Jun-71,OK,2,0,0.1,0.161
1971,03-Jun-71,SD,0,0,0.1,0.161
1971,03-Jun-71,SD,0,0,0.1,0.161
1971,04-Jun-71,NE,0,0,5.9,9.495
1971,04-Jun-71,SD,2,0,0.1,0.161
1971,04-Jun-71,SD,2,0,0.1,0.161
1971,04-Jun-71,SD,2,0,0.3,0.483
1971,04-Jun-71,NE,0,0,0.1,0.161
1971,04-Jun-71,SD,2,0,4.3,6.92
1971,04-Jun-71,SD,1,0,0.1,0.161
1971,04-Jun-71,SD,0,0,0.1,0.161
1971,04-Jun-71,NE,1,0,13.7,22.048
1971,04-Jun-71,SD,0,0,0.1,0.161
1971,04-Jun-71,NE,0,0,0.1,0.161
1971,04-Jun-71,NE,1,0,47.4,76.283
1971,04-Jun-71,KS,1,0,1.5,2.414
1971,05-Jun-71,SD,0,0,0.1,0.161
1971,05-Jun-71,TX,2,0,0.3,0.483
1971,05-Jun-71,TX,3,0,4.7,7.564
1971,05-Jun-71,TX,2,0,0.1,0.161
1971,05-Jun-71,TX,2,0,0.1,0.161
1971,05-Jun-71,TX,2,0,0.1,0.161
1971,05-Jun-71,TX,2,0,0.1,0.161
1971,05-Jun-71,TX,2,0,0.1,0.161
1971,05-Jun-71,TX,2,0,0.1,0.161
1971,06-Jun-71,SD,0,0,0.1,0.161
1971,06-Jun-71,SD,0,0,0.1,0.161
1971,06-Jun-71,SD,0,0,0.1,0.161
1971,06-Jun-71,NE,0,0,0.1,0.161
1971,06-Jun-71,SD,0,0,0.1,0.161
1971,06-Jun-71,NE,0,0,0.1,0.161
1971,06-Jun-71,NE,0,0,0.1,0.161
1971,06-Jun-71,NE,0,0,0.1,0.161
1971,06-Jun-71,NE,0,0,0.1,0.161
1971,06-Jun-71,NE,0,0,0.1,0.161
1971,06-Jun-71,NE,0,0,0.1,0.161
1971,06-Jun-71,KS,3,0,2,3.219
1971,06-Jun-71,NE,0,0,0.1,0.161
1971,06-Jun-71,IA,1,0,2,3.219
1971,06-Jun-71,IA,0,3,1,1.609
1971,06-Jun-71,KS,1,0,0.2,0.322
1971,06-Jun-71,NE,0,0,0.1,0.161
1971,06-Jun-71,NE,0,0,0.1,0.161
1971,06-Jun-71,IA,1,0,10.1,16.254
1971,06-Jun-71,IA,2,1,1.3,2.092
1971,07-Jun-71,SD,0,0,0.1,0.161
1971,07-Jun-71,SD,0,0,0.1,0.161
1971,07-Jun-71,SD,0,0,0.1,0.161
1971,07-Jun-71,OK,3,0,1.5,2.414
1971,07-Jun-71,OK,0,0,0.1,0.161
1971,08-Jun-71,SD,0,0,0.1,0.161
1971,08-Jun-71,SD,0,0,0.1,0.161
1971,08-Jun-71,SD,0,0,0.1,0.161
1971,08-Jun-71,TX,2,0,2,3.219
1971,08-Jun-71,SD,0,0,0.1,0.161
1971,08-Jun-71,LA,0,0,0.2,0.322
1971,08-Jun-71,TX,2,0,2,3.219
1971,08-Jun-71,TX,1,0,16.2,26.071
1971,09-Jun-71,KS,1,0,0.5,0.805
1971,09-Jun-71,NE,0,0,34.4,55.361
1971,09-Jun-71,TX,4,0,5.9,9.495
1971,09-Jun-71,TX,2,0,0.1,0.161
1971,09-Jun-71,TX,2,0,0.1,0.161
1971,09-Jun-71,TX,2,0,0.1,0.161
1971,09-Jun-71,OK,0,0,0.1,0.161
1971,09-Jun-71,TX,2,0,3,4.828
1971,09-Jun-71,SD,0,0,0.1,0.161
1971,09-Jun-71,NE,0,0,0.1,0.161
1971,09-Jun-71,KS,1,0,0.2,0.322
1971,09-Jun-71,OK,1,0,0.5,0.805
1971,09-Jun-71,OK,1,0,0.1,0.161
1971,09-Jun-71,TX,4,0,15.9,25.589
1971,09-Jun-71,TX,2,0,0.1,0.161
1971,09-Jun-71,KS,2,1,3.6,5.794
1971,09-Jun-71,SD,1,0,0.1,0.161
1971,09-Jun-71,KS,2,1,7.7,12.392
1971,09-Jun-71,OK,0,0,0.1,0.161
1971,10-Jun-71,KS,1,0,0.4,0.644
1971,10-Jun-71,NE,0,0,0.1,0.161
1971,10-Jun-71,SD,1,0,0.1,0.161
1971,11-Jun-71,TX,1,0,0.1,0.161
1971,11-Jun-71,TX,1,0,0.1,0.161
1971,12-Jun-71,SD,0,0,0.1,0.161
1971,13-Jun-71,NE,0,0,0.1,0.161
1971,13-Jun-71,TX,1,0,1,1.609
1971,13-Jun-71,KS,2,1,0.5,0.805
1971,13-Jun-71,NE,0,0,0.1,0.161
1971,13-Jun-71,TX,1,0,0.1,0.161
1971,15-Jun-71,TX,1,0,2,3.219
1971,15-Jun-71,SD,1,0,0.1,0.161
1971,15-Jun-71,SD,2,1,0.1,0.161
1971,15-Jun-71,SD,0,0,0.1,0.161
1971,16-Jun-71,TX,0,0,0.1,0.161
1971,16-Jun-71,NE,0,0,24,38.624
1971,19-Jun-71,SD,2,0,0.1,0.161
1971,19-Jun-71,SD,1,0,0.1,0.161
1971,19-Jun-71,SD,2,0,36.8,59.224
1971,19-Jun-71,SD,1,0,1.3,2.092
1971,19-Jun-71,SD,2,0,0.1,0.161
1971,19-Jun-71,SD,1,0,2,3.219
1971,20-Jun-71,TX,2,20,0.3,0.483
1971,20-Jun-71,TX,1,0,0.3,0.483
1971,21-Jun-71,TX,2,0,0.1,0.161
1971,21-Jun-71,TX,2,0,0.3,0.483
1971,21-Jun-71,TX,1,0,0.1,0.161
1971,22-Jun-71,KS,1,0,0.4,0.644
1971,22-Jun-71,LA,1,0,0.1,0.161
1971,22-Jun-71,TX,0,0,0.1,0.161
1971,22-Jun-71,LA,3,0,0.1,0.161
1971,24-Jun-71,SD,0,0,0.1,0.161
1971,24-Jun-71,IA,3,1,0.1,0.161
1971,25-Jun-71,TX,0,0,0.1,0.161
1971,28-Jun-71,TX,1,0,0.1,0.161
1971,29-Jun-71,TX,2,0,0.3,0.483
1971,01-Jul-71,NE,0,0,0.1,0.161
1971,01-Jul-71,NE,0,0,0.1,0.161
1971,03-Jul-71,KS,1,0,2,3.219
1971,03-Jul-71,NE,1,0,0.1,0.161
1971,03-Jul-71,NE,0,0,0.1,0.161
1971,03-Jul-71,SD,2,0,20.1,32.348
1971,03-Jul-71,SD,2,0,2.3,3.701
1971,03-Jul-71,SD,3,0,0.1,0.161
1971,03-Jul-71,SD,1,0,0.1,0.161
1971,03-Jul-71,SD,0,0,0.1,0.161
1971,03-Jul-71,NE,0,0,0.1,0.161
1971,04-Jul-71,NE,0,0,0.1,0.161
1971,05-Jul-71,SD,0,0,0.1,0.161
1971,06-Jul-71,TX,2,1,0.3,0.483
1971,08-Jul-71,NE,0,0,24.9,40.073
1971,09-Jul-71,KS,2,0,4.9,7.886
1971,09-Jul-71,SD,3,0,0.1,0.161
1971,09-Jul-71,SD,3,2,0.1,0.161
1971,12-Jul-71,IA,3,0,15.4,24.784
1971,12-Jul-71,IA,4,8,10.9,17.542
1971,12-Jul-71,IA,2,0,6.4,10.3
1971,12-Jul-71,IA,2,0,0.1,0.161
1971,12-Jul-71,IA,3,2,0.1,0.161
1971,17-Jul-71,OK,1,0,0.2,0.322
1971,18-Jul-71,TX,1,0,4.9,7.886
1971,19-Jul-71,TX,1,0,0.3,0.483
1971,19-Jul-71,TX,1,0,0.3,0.483
1971,24-Jul-71,SD,3,0,2.5,4.023
1971,24-Jul-71,TX,1,0,0.3,0.483
1971,26-Jul-71,TX,2,1,0.5,0.805
1971,27-Jul-71,NE,0,0,0.1,0.161
1971,27-Jul-71,KS,1,0,0.1,0.161
1971,29-Jul-71,TX,2,8,0.3,0.483
1971,06-Aug-71,TX,1,0,0.1,0.161
1971,06-Aug-71,TX,1,0,0.1,0.161
1971,06-Aug-71,TX,0,0,0.5,0.805
1971,06-Aug-71,TX,1,0,2,3.219
1971,08-Aug-71,TX,1,0,0.1,0.161
1971,10-Aug-71,TX,2,0,0.5,0.805
1971,12-Aug-71,TX,1,0,0.5,0.805
1971,12-Aug-71,TX,2,0,0.5,0.805
1971,12-Aug-71,TX,1,0,1,1.609
1971,12-Aug-71,TX,2,0,1,1.609
1971,12-Aug-71,TX,2,0,1,1.609
1971,12-Aug-71,TX,1,0,0.3,0.483
1971,13-Aug-71,TX,1,0,0.5,0.805
1971,13-Aug-71,TX,1,0,0.3,0.483
1971,13-Aug-71,TX,1,0,0.3,0.483
1971,13-Aug-71,TX,2,0,4.1,6.598
1971,19-Aug-71,KS,1,0,1.5,2.414
1971,22-Aug-71,TX,2,0,2.7,4.345
1971,24-Aug-71,TX,1,0,0.3,0.483
1971,25-Aug-71,TX,1,0,0.1,0.161
1971,26-Aug-71,TX,1,0,0.1,0.161
1971,09-Sep-71,TX,1,0,0.3,0.483
1971,10-Sep-71,TX,0,0,0.3,0.483
1971,10-Sep-71,TX,0,0,0.3,0.483
1971,11-Sep-71,TX,1,0,0.3,0.483
1971,11-Sep-71,TX,1,0,0.3,0.483
1971,12-Sep-71,TX,1,0,0.3,0.483
1971,16-Sep-71,LA,1,6,6.3,10.139
1971,16-Sep-71,LA,3,3,7.3,11.748
1971,16-Sep-71,LA,1,0,0.2,0.322
1971,16-Sep-71,LA,2,0,0.5,0.805
1971,16-Sep-71,LA,0,0,0.2,0.322
1971,16-Sep-71,LA,2,0,4.1,6.598
1971,16-Sep-71,LA,1,0,1,1.609
1971,19-Sep-71,LA,2,0,0.2,0.322
1971,24-Sep-71,TX,1,0,0.1,0.161
1971,01-Oct-71,IA,3,0,11.2,18.025
1971,01-Oct-71,SD,2,0,0.5,0.805
