Year,Date,State,Magnitude,Total
1971,Feb-71,TX,2,0
1971,Feb-71,TX,2,0
1971,Feb-71,TX,1,0
1971,Feb-71,TX,2,0
1971,Feb-71,TX,1,0
1971,Mar-71,TX,2,1
1971,Mar-71,TX,2,4
1971,Mar-71,LA,2,8
1971,Mar-71,OK,3,4
1971,Mar-71,TX,3,0
1971,Mar-71,TX,3,0
1971,Mar-71,TX,3,0
1971,Mar-71,TX,1,0
1971,Mar-71,TX,4,6
1971,Mar-71,OK,1,0
1971,Mar-71,TX,1,0
1971,Mar-71,TX,1,0
1971,Mar-71,TX,0,0
1971,Apr-71,TX,1,0
1971,Apr-71,TX,1,0
1971,Apr-71,TX,1,0
1971,Apr-71,TX,1,0
1971,Apr-71,TX,1,0
1971,Apr-71,TX,2,0
1971,Apr-71,TX,2,0
1971,Apr-71,TX,1,0
1971,Apr-71,TX,1,0
1971,Apr-71,TX,1,0
1971,Apr-71,TX,2,0
1971,Apr-71,TX,2,3
1971,Apr-71,TX,3,24
1971,Apr-71,OK,1,0
1971,Apr-71,TX,1,0
1971,Apr-71,OK,2,0
1971,Apr-71,TX,1,0
1971,Apr-71,NE,1,0
1971,Apr-71,OK,1,6
1971,Apr-71,OK,0,0
1971,Apr-71,OK,1,1
1971,Apr-71,OK,2,0
1971,Apr-71,OK,0,0
1971,Apr-71,OK,0,0
1971,Apr-71,TX,2,0
1971,Apr-71,TX,1,3
1971,Apr-71,TX,2,0
1971,Apr-71,TX,1,1
1971,Apr-71,TX,1,0
1971,Apr-71,TX,2,0
1971,Apr-71,TX,1,0
1971,Apr-71,TX,2,1
1971,Apr-71,TX,2,20
1971,May-71,TX,1,0
1971,May-71,TX,2,0
1971,May-71,NE,0,0
1971,May-71,NE,0,0
1971,May-71,NE,0,0
1971,May-71,KS,2,0
1971,May-71,OK,1,0
1971,May-71,OK,2,0
1971,May-71,IA,2,0
1971,May-71,IA,3,12
1971,May-71,OK,3,0
1971,May-71,OK,0,0
1971,May-71,IA,2,1
1971,May-71,IA,1,0
1971,May-71,TX,1,0
1971,May-71,TX,1,0
1971,May-71,TX,1,0
1971,May-71,TX,1,0
1971,May-71,OK,1,0
1971,May-71,LA,2,2
1971,May-71,TX,2,0
1971,May-71,TX,2,0
1971,May-71,TX,1,0
1971,May-71,TX,1,0
1971,May-71,TX,2,0
1971,May-71,KS,0,0
1971,May-71,KS,3,0
1971,May-71,TX,2,0
1971,May-71,TX,2,0
1971,May-71,TX,2,0
1971,May-71,TX,1,0
1971,May-71,OK,1,0
1971,May-71,TX,0,0
1971,May-71,TX,0,0
1971,May-71,TX,1,0
1971,May-71,OK,1,0
1971,May-71,LA,1,0
1971,May-71,TX,1,0
1971,May-71,KS,0,0
1971,May-71,LA,2,0
1971,May-71,LA,2,0
1971,May-71,KS,0,0
1971,May-71,KS,1,0
1971,May-71,KS,2,0
1971,May-71,KS,1,0
1971,May-71,KS,2,0
1971,May-71,IA,0,0
1971,May-71,IA,1,0
1971,May-71,IA,3,0
1971,May-71,IA,3,0
1971,May-71,IA,1,0
1971,May-71,IA,1,0
1971,May-71,IA,1,0
1971,May-71,OK,1,0
1971,May-71,KS,1,0
1971,May-71,OK,2,0
1971,May-71,NE,0,0
1971,May-71,IA,0,0
1971,May-71,NE,1,0
1971,May-71,OK,0,0
1971,May-71,OK,1,0
1971,May-71,IA,1,0
1971,May-71,TX,3,50
1971,May-71,TX,2,0
1971,May-71,TX,2,0
1971,May-71,IA,1,0
1971,May-71,TX,0,0
1971,May-71,TX,0,0
1971,May-71,TX,0,0
1971,May-71,OK,0,0
1971,May-71,NE,0,0
1971,May-71,NE,0,0
1971,May-71,NE,0,0
1971,May-71,NE,0,1
1971,May-71,NE,0,0
1971,May-71,NE,0,0
1971,May-71,NE,0,0
1971,May-71,NE,0,0
1971,May-71,NE,0,0
1971,May-71,KS,2,0
1971,May-71,TX,2,0
1971,May-71,NE,0,0
1971,May-71,NE,0,0
1971,May-71,NE,0,0
1971,May-71,KS,2,0
1971,May-71,KS,1,0
1971,May-71,NE,0,0
1971,May-71,IA,3,0
1971,May-71,IA,3,0
1971,May-71,IA,3,0
1971,May-71,OK,1,1
1971,May-71,IA,2,0
1971,May-71,KS,1,0
1971,May-71,TX,2,0
1971,May-71,IA,1,0
1971,May-71,IA,1,0
1971,May-71,IA,2,0
1971,May-71,KS,1,0
1971,May-71,IA,3,0
1971,May-71,KS,2,0
1971,May-71,KS,1,0
1971,May-71,KS,1,3
1971,Jun-71,OK,0,0
1971,Jun-71,NE,0,0
1971,Jun-71,KS,0,0
1971,Jun-71,OK,2,0
1971,Jun-71,SD,0,0
1971,Jun-71,SD,0,0
1971,Jun-71,NE,0,0
1971,Jun-71,SD,2,0
1971,Jun-71,SD,2,0
1971,Jun-71,SD,2,0
1971,Jun-71,NE,0,0
1971,Jun-71,SD,2,0
1971,Jun-71,SD,1,0
1971,Jun-71,SD,0,0
1971,Jun-71,NE,1,0
1971,Jun-71,SD,0,0
1971,Jun-71,NE,0,0
1971,Jun-71,NE,1,0
1971,Jun-71,KS,1,0
1971,Jun-71,SD,0,0
1971,Jun-71,TX,2,0
1971,Jun-71,TX,3,0
1971,Jun-71,TX,2,0
1971,Jun-71,TX,2,0
1971,Jun-71,TX,2,0
1971,Jun-71,TX,2,0
1971,Jun-71,TX,2,0
1971,Jun-71,TX,2,0
1971,Jun-71,SD,0,0
1971,Jun-71,SD,0,0
1971,Jun-71,SD,0,0
1971,Jun-71,NE,0,0
1971,Jun-71,SD,0,0
1971,Jun-71,NE,0,0
1971,Jun-71,NE,0,0
1971,Jun-71,NE,0,0
1971,Jun-71,NE,0,0
1971,Jun-71,NE,0,0
1971,Jun-71,NE,0,0
1971,Jun-71,KS,3,0
1971,Jun-71,NE,0,0
1971,Jun-71,IA,1,0
1971,Jun-71,IA,0,3
1971,Jun-71,KS,1,0
1971,Jun-71,NE,0,0
1971,Jun-71,NE,0,0
1971,Jun-71,IA,1,0
1971,Jun-71,IA,2,1
1971,Jun-71,SD,0,0
1971,Jun-71,SD,0,0
1971,Jun-71,SD,0,0
1971,Jun-71,OK,3,0
1971,Jun-71,OK,0,0
1971,Jun-71,SD,0,0
1971,Jun-71,SD,0,0
1971,Jun-71,SD,0,0
1971,Jun-71,TX,2,0
1971,Jun-71,SD,0,0
1971,Jun-71,LA,0,0
1971,Jun-71,TX,2,0
1971,Jun-71,TX,1,0
1971,Jun-71,KS,1,0
1971,Jun-71,NE,0,0
1971,Jun-71,TX,4,0
1971,Jun-71,TX,2,0
1971,Jun-71,TX,2,0
1971,Jun-71,TX,2,0
1971,Jun-71,OK,0,0
1971,Jun-71,TX,2,0
1971,Jun-71,SD,0,0
1971,Jun-71,NE,0,0
1971,Jun-71,KS,1,0
1971,Jun-71,OK,1,0
1971,Jun-71,OK,1,0
1971,Jun-71,TX,4,0
1971,Jun-71,TX,2,0
1971,Jun-71,KS,2,1
1971,Jun-71,SD,1,0
1971,Jun-71,KS,2,1
1971,Jun-71,OK,0,0
1971,Jun-71,KS,1,0
1971,Jun-71,NE,0,0
1971,Jun-71,SD,1,0
1971,Jun-71,TX,1,0
1971,Jun-71,TX,1,0
1971,Jun-71,SD,0,0
1971,Jun-71,NE,0,0
1971,Jun-71,TX,1,0
1971,Jun-71,KS,2,1
1971,Jun-71,NE,0,0
1971,Jun-71,TX,1,0
1971,Jun-71,TX,1,0
1971,Jun-71,SD,1,0
1971,Jun-71,SD,2,1
1971,Jun-71,SD,0,0
1971,Jun-71,TX,0,0
1971,Jun-71,NE,0,0
1971,Jun-71,SD,2,0
1971,Jun-71,SD,1,0
1971,Jun-71,SD,2,0
1971,Jun-71,SD,1,0
1971,Jun-71,SD,2,0
1971,Jun-71,SD,1,0
1971,Jun-71,TX,2,20
1971,Jun-71,TX,1,0
1971,Jun-71,TX,2,0
1971,Jun-71,TX,2,0
1971,Jun-71,TX,1,0
1971,Jun-71,KS,1,0
1971,Jun-71,LA,1,0
1971,Jun-71,TX,0,0
1971,Jun-71,LA,3,0
1971,Jun-71,SD,0,0
1971,Jun-71,IA,3,1
1971,Jun-71,TX,0,0
1971,Jun-71,TX,1,0
1971,Jun-71,TX,2,0
1971,Jul-71,NE,0,0
1971,Jul-71,NE,0,0
1971,Jul-71,KS,1,0
1971,Jul-71,NE,1,0
1971,Jul-71,NE,0,0
1971,Jul-71,SD,2,0
1971,Jul-71,SD,2,0
1971,Jul-71,SD,3,0
1971,Jul-71,SD,1,0
1971,Jul-71,SD,0,0
1971,Jul-71,NE,0,0
1971,Jul-71,NE,0,0
1971,Jul-71,SD,0,0
1971,Jul-71,TX,2,1
1971,Jul-71,NE,0,0
1971,Jul-71,KS,2,0
1971,Jul-71,SD,3,0
1971,Jul-71,SD,3,2
1971,Jul-71,IA,3,0
1971,Jul-71,IA,4,8
1971,Jul-71,IA,2,0
1971,Jul-71,IA,2,0
1971,Jul-71,IA,3,2
1971,Jul-71,OK,1,0
1971,Jul-71,TX,1,0
1971,Jul-71,TX,1,0
1971,Jul-71,TX,1,0
1971,Jul-71,SD,3,0
1971,Jul-71,TX,1,0
1971,Jul-71,TX,2,1
1971,Jul-71,NE,0,0
1971,Jul-71,KS,1,0
1971,Jul-71,TX,2,8
1971,Aug-71,TX,1,0
1971,Aug-71,TX,1,0
1971,Aug-71,TX,0,0
1971,Aug-71,TX,1,0
1971,Aug-71,TX,1,0
1971,Aug-71,TX,2,0
1971,Aug-71,TX,1,0
1971,Aug-71,TX,2,0
1971,Aug-71,TX,1,0
1971,Aug-71,TX,2,0
1971,Aug-71,TX,2,0
1971,Aug-71,TX,1,0
1971,Aug-71,TX,1,0
1971,Aug-71,TX,1,0
1971,Aug-71,TX,1,0
1971,Aug-71,TX,2,0
1971,Aug-71,KS,1,0
1971,Aug-71,TX,2,0
1971,Aug-71,TX,1,0
1971,Aug-71,TX,1,0
1971,Aug-71,TX,1,0
1971,Sep-71,TX,1,0
1971,Sep-71,TX,0,0
1971,Sep-71,TX,0,0
1971,Sep-71,TX,1,0
1971,Sep-71,TX,1,0
1971,Sep-71,TX,1,0
1971,Sep-71,LA,1,6
1971,Sep-71,LA,3,3
1971,Sep-71,LA,1,0
1971,Sep-71,LA,2,0
1971,Sep-71,LA,0,0
1971,Sep-71,LA,2,0
1971,Sep-71,LA,1,0
1971,Sep-71,LA,2,0
1971,Sep-71,TX,1,0
1971,Oct-71,IA,3,0
1971,Oct-71,SD,2,0
1971,Oct-71,SD,2,0
1971,Oct-71,TX,0,0
1971,Oct-71,TX,0,0
1971,Oct-71,TX,1,0
1971,Oct-71,TX,1,0
1971,Oct-71,TX,2,0
1971,Oct-71,TX,1,0
1971,Oct-71,TX,1,0
1971,Oct-71,TX,2,4
1971,Oct-71,TX,2,0
1971,Oct-71,KS,3,0
1971,Oct-71,TX,1,0
1971,Oct-71,TX,1,0
1971,Oct-71,KS,3,0
1971,Oct-71,TX,3,2
1971,Oct-71,TX,1,0
1971,Oct-71,TX,1,0
1971,Oct-71,NE,0,0
1971,Oct-71,NE,1,0
1971,Oct-71,KS,2,7
1971,Oct-71,KS,2,0
1971,Oct-71,NE,0,0
1971,Oct-71,SD,2,0
1971,Oct-71,TX,2,0
1971,Oct-71,TX,1,2
1971,Oct-71,OK,1,0
1971,Nov-71,TX,1,0
1971,Nov-71,TX,2,0
1971,Nov-71,TX,2,0
1971,Nov-71,TX,1,0
1971,Dec-71,LA,1,0
1971,Dec-71,LA,1,0
1971,Dec-71,TX,1,2
1971,Dec-71,TX,1,2
1971,Dec-71,TX,2,0
1971,Dec-71,TX,1,0
1971,Dec-71,TX,1,2
1971,Dec-71,TX,1,2
1971,Dec-71,TX,1,4
1971,Dec-71,TX,1,1
1971,Dec-71,TX,1,2
1971,Dec-71,TX,1,0
1971,Dec-71,OK,2,0
1971,Dec-71,TX,1,0
1971,Dec-71,TX,1,2
1971,Dec-71,TX,1,1
1971,Dec-71,TX,2,1
1971,Dec-71,TX,2,0
1971,Dec-71,TX,2,4
1971,Dec-71,TX,0,0
1971,Dec-71,TX,1,4
1971,Dec-71,TX,2,2
1971,Dec-71,TX,2,0
1971,Dec-71,TX,1,0
1971,Dec-71,TX,2,0
1971,Dec-71,OK,2,0
1971,Dec-71,OK,2,0
1971,Dec-71,OK,1,0
1971,Dec-71,TX,1,0
1972,Jan-72,TX,1,0
1972,Feb-72,LA,3,3
1972,Mar-72,TX,1,0
1972,Mar-72,TX,1,0
1972,Mar-72,LA,1,0
1972,Mar-72,TX,1,0
1972,Mar-72,LA,2,2
1972,Mar-72,TX,1,0
1972,Mar-72,TX,1,0
1972,Mar-72,TX,1,0
1972,Mar-72,TX,2,0
1972,Mar-72,TX,1,0
1972,Mar-72,TX,2,0
1972,Mar-72,TX,1,0
1972,Mar-72,TX,0,0
1972,Mar-72,TX,0,0
1972,Mar-72,TX,1,2
1972,Mar-72,TX,1,0
1972,Mar-72,LA,2,0
1972,Mar-72,TX,2,0
1972,Mar-72,LA,0,0
1972,Mar-72,TX,2,2
1972,Mar-72,TX,1,0
1972,Mar-72,TX,1,0
1972,Mar-72,TX,2,13
1972,Apr-72,TX,1,0
1972,Apr-72,OK,1,0
1972,Apr-72,OK,1,0
1972,Apr-72,TX,1,0
1972,Apr-72,OK,1,0
1972,Apr-72,LA,1,0
1972,Apr-72,LA,2,0
1972,Apr-72,OK,2,0
1972,Apr-72,OK,0,0
1972,Apr-72,TX,1,0
1972,Apr-72,OK,4,11
1972,Apr-72,KS,2,0
1972,Apr-72,TX,1,0
1972,Apr-72,TX,1,0
1972,Apr-72,OK,2,0
1972,Apr-72,OK,1,0
1972,Apr-72,LA,1,0
1972,Apr-72,TX,1,0
1972,Apr-72,OK,1,0
1972,Apr-72,KS,1,0
1972,Apr-72,OK,1,0
1972,Apr-72,TX,1,0
1972,Apr-72,TX,0,0
1972,Apr-72,TX,0,0
1972,Apr-72,TX,1,0
1972,Apr-72,TX,0,0
1972,Apr-72,TX,1,0
1972,Apr-72,TX,1,0
1972,Apr-72,KS,3,0
1972,Apr-72,KS,2,0
1972,Apr-72,KS,3,2
1972,Apr-72,KS,3,0
1972,Apr-72,KS,3,0
1972,Apr-72,KS,4,1
1972,Apr-72,KS,3,0
1972,Apr-72,KS,2,0
1972,Apr-72,KS,3,6
1972,Apr-72,KS,2,0
1972,Apr-72,OK,0,0
1972,May-72,OK,1,0
1972,May-72,TX,1,0
1972,May-72,TX,1,0
1972,May-72,TX,0,0
1972,May-72,TX,1,0
1972,May-72,TX,1,1
1972,May-72,TX,1,0
1972,May-72,TX,2,2
1972,May-72,TX,1,0
1972,May-72,TX,2,1
1972,May-72,TX,1,0
1972,May-72,TX,1,0
1972,May-72,LA,2,0
1972,May-72,KS,3,0
1972,May-72,TX,1,0
1972,May-72,TX,1,0
1972,May-72,TX,1,0
1972,May-72,TX,1,0
1972,May-72,TX,1,0
1972,May-72,TX,1,0
1972,May-72,TX,1,0
1972,May-72,TX,2,0
1972,May-72,TX,2,0
1972,May-72,TX,1,7
1972,May-72,TX,1,1
1972,May-72,TX,1,7
1972,May-72,TX,1,2
1972,May-72,TX,1,0
1972,May-72,TX,2,2
1972,May-72,LA,2,0
1972,May-72,LA,2,0
1972,May-72,TX,1,0
1972,May-72,TX,1,0
1972,May-72,TX,1,0
1972,May-72,TX,0,0
1972,May-72,TX,1,0
1972,May-72,TX,1,0
1972,May-72,TX,1,0
1972,May-72,TX,1,0
1972,May-72,TX,1,0
1972,May-72,TX,1,0
1972,May-72,TX,1,1
1972,May-72,TX,1,0
1972,May-72,SD,0,0
1972,May-72,SD,1,0
1972,May-72,SD,2,0
1972,May-72,NE,0,0
1972,May-72,NE,1,0
1972,May-72,KS,1,0
1972,May-72,SD,0,0
1972,May-72,KS,1,0
1972,May-72,NE,1,0
1972,May-72,KS,2,0
1972,May-72,KS,1,0
1972,May-72,KS,1,0
1972,May-72,KS,1,0
1972,May-72,KS,1,0
1972,May-72,KS,1,0
1972,May-72,KS,1,0
1972,May-72,KS,2,0
1972,May-72,KS,1,0
1972,May-72,KS,2,0
1972,May-72,KS,2,0
1972,May-72,KS,2,0
1972,May-72,KS,2,0
1972,May-72,KS,2,0
1972,May-72,OK,1,0
1972,May-72,OK,3,0
1972,May-72,OK,1,0
1972,May-72,NE,0,0
1972,May-72,NE,0,0
1972,May-72,NE,0,0
1972,May-72,NE,0,0
1972,May-72,NE,0,0
1972,May-72,NE,0,0
1972,May-72,NE,0,0
1972,May-72,NE,0,0
1972,May-72,NE,0,0
1972,May-72,NE,0,0
1972,May-72,SD,0,0
1972,May-72,TX,1,0
1972,May-72,TX,1,0
1972,May-72,TX,1,0
1972,May-72,TX,1,0
1972,May-72,SD,2,0
1972,May-72,SD,0,0
1972,May-72,IA,1,0
1972,May-72,SD,0,0
1972,May-72,SD,0,0
1972,May-72,SD,0,0
1972,May-72,KS,0,0
1972,May-72,SD,2,0
1972,May-72,SD,0,0
1972,May-72,NE,0,0
1972,May-72,NE,0,0
1972,May-72,SD,0,0
1972,May-72,SD,0,0
1972,May-72,SD,0,0
1972,May-72,OK,0,0
1972,May-72,TX,1,2
1972,Jun-72,TX,1,1
1972,Jun-72,IA,1,0
1972,Jun-72,IA,2,0
1972,Jun-72,IA,2,0
1972,Jun-72,IA,2,0
1972,Jun-72,NE,0,0
1972,Jun-72,SD,0,0
1972,Jun-72,TX,1,0
1972,Jun-72,SD,0,0
1972,Jun-72,IA,1,0
1972,Jun-72,TX,1,0
1972,Jun-72,SD,0,0
1972,Jun-72,IA,1,0
1972,Jun-72,IA,2,0
1972,Jun-72,TX,1,0
1972,Jun-72,TX,1,0
1972,Jun-72,TX,1,0
1972,Jun-72,NE,0,0
1972,Jun-72,TX,0,0
1972,Jun-72,TX,1,0
1972,Jun-72,NE,1,0
1972,Jun-72,SD,0,0
1972,Jun-72,NE,0,0
1972,Jun-72,SD,1,0
1972,Jun-72,OK,2,0
1972,Jun-72,TX,1,0
1972,Jun-72,TX,1,0
1972,Jun-72,TX,2,5
1972,Jun-72,OK,1,0
1972,Jun-72,KS,0,0
1972,Jun-72,OK,1,0
1972,Jun-72,OK,1,0
1972,Jun-72,OK,0,0
1972,Jun-72,OK,0,0
1972,Jun-72,SD,2,1
1972,Jun-72,TX,0,0
1972,Jul-72,OK,1,0
1972,Jul-72,IA,1,0
1972,Jul-72,NE,0,0
1972,Jul-72,OK,1,0
1972,Jul-72,IA,1,0
1972,Jul-72,TX,1,0
1972,Jul-72,TX,0,0
1972,Jul-72,KS,1,0
1972,Jul-72,TX,1,0
1972,Jul-72,TX,0,0
1972,Jul-72,TX,0,0
1972,Jul-72,TX,1,0
1972,Jul-72,TX,0,0
1972,Jul-72,TX,0,0
1972,Jul-72,IA,1,0
1972,Jul-72,IA,1,0
1972,Jul-72,KS,1,0
1972,Jul-72,TX,1,0
1972,Jul-72,LA,1,0
1972,Jul-72,SD,1,0
1972,Jul-72,KS,1,0
1972,Jul-72,TX,1,0
1972,Jul-72,TX,1,0
1972,Jul-72,IA,1,0
1972,Jul-72,TX,1,0
1972,Jul-72,SD,0,0
1972,Jul-72,OK,1,0
1972,Jul-72,IA,0,0
1972,Jul-72,TX,1,0
1972,Jul-72,TX,1,0
1972,Jul-72,SD,0,0
1972,Jul-72,SD,2,0
1972,Jul-72,TX,1,0
1972,Jul-72,KS,0,0
1972,Jul-72,NE,1,0
1972,Jul-72,NE,3,0
1972,Jul-72,NE,2,0
1972,Jul-72,NE,2,0
1972,Jul-72,SD,1,0
1972,Jul-72,TX,0,0
1972,Jul-72,SD,0,0
1972,Jul-72,NE,1,0
1972,Jul-72,NE,0,0
1972,Jul-72,NE,0,0
1972,Jul-72,NE,2,0
1972,Jul-72,NE,3,0
1972,Jul-72,KS,2,1
1972,Jul-72,KS,2,7
1972,Jul-72,KS,2,0
1972,Jul-72,TX,1,0
1972,Jul-72,SD,0,0
1972,Jul-72,TX,1,0
1972,Jul-72,TX,0,0
1972,Jul-72,SD,0,0
1972,Aug-72,NE,0,0
1972,Aug-72,IA,0,0
1972,Aug-72,KS,2,0
1972,Aug-72,TX,1,0
1972,Aug-72,TX,0,0
1972,Aug-72,SD,2,0
1972,Aug-72,IA,1,0
1972,Aug-72,TX,2,0
1972,Aug-72,TX,0,0
1972,Aug-72,TX,1,0
1972,Aug-72,TX,1,0
1972,Aug-72,TX,0,0
1972,Aug-72,TX,0,0
1972,Aug-72,TX,1,0
1972,Aug-72,TX,1,0
1972,Aug-72,TX,0,0
1972,Aug-72,OK,1,1
1972,Aug-72,KS,1,0
1972,Aug-72,KS,2,0
1972,Aug-72,TX,0,0
1972,Aug-72,TX,0,0
1972,Aug-72,KS,1,0
1972,Sep-72,TX,0,0
1972,Sep-72,KS,2,0
1972,Sep-72,KS,1,0
1972,Sep-72,KS,2,0
1972,Sep-72,TX,1,0
1972,Sep-72,IA,0,0
1972,Sep-72,IA,1,0
1972,Sep-72,IA,2,0
1972,Sep-72,IA,0,0
1972,Sep-72,IA,1,0
1972,Sep-72,IA,1,0
1972,Sep-72,SD,2,0
1972,Sep-72,TX,0,0
1972,Sep-72,TX,0,0
1972,Sep-72,TX,0,0
1972,Sep-72,TX,1,0
1972,Sep-72,TX,1,1
1972,Sep-72,IA,2,3
1972,Sep-72,TX,1,0
1972,Oct-72,IA,0,0
1972,Oct-72,TX,1,0
1972,Oct-72,TX,2,0
1972,Oct-72,TX,1,0
1972,Oct-72,TX,2,0
1972,Oct-72,TX,2,3
1972,Oct-72,TX,2,0
1972,Oct-72,TX,2,1
1972,Oct-72,OK,3,1
1972,Oct-72,OK,2,1
1972,Oct-72,TX,3,2
1972,Oct-72,TX,2,2
1972,Nov-72,TX,1,5
1972,Nov-72,TX,1,0
1972,Nov-72,TX,1,0
1972,Nov-72,TX,1,0
1972,Nov-72,LA,1,0
1972,Nov-72,TX,2,2
1972,Nov-72,TX,1,0
1972,Nov-72,TX,2,0
1972,Nov-72,LA,1,0
1972,Nov-72,LA,2,0
1972,Nov-72,LA,1,0
1972,Nov-72,LA,1,0
1972,Dec-72,OK,2,0
1972,Dec-72,OK,2,0
1973,Jan-73,OK,2,4
1973,Jan-73,LA,3,3
1973,Jan-73,LA,2,4
1973,Jan-73,TX,1,0
1973,Jan-73,TX,1,0
1973,Jan-73,TX,1,0
1973,Jan-73,TX,2,1
1973,Jan-73,LA,2,0
1973,Jan-73,TX,1,0
1973,Jan-73,TX,1,0
1973,Jan-73,TX,1,0
1973,Jan-73,TX,1,0
1973,Jan-73,TX,1,0
