Year,Month,Date,State,Magnitude,Injuries,Fatalities,Total,Length,Width
2012,1,Jan-2012,LA,1,0,0,0,5.8,25
2012,1,Jan-2012,LA,0,0,0,0,0.12,10
2012,1,Jan-2012,LA,0,0,0,0,0.15,10
2012,1,Jan-2012,LA,0,0,0,0,0.24,30
2012,2,Feb-2012,LA,0,0,0,0,3.73,20
2012,2,Feb-2012,TX,1,0,0,0,12.67,100
2012,2,Feb-2012,TX,1,0,0,0,0.76,75
2012,2,Feb-2012,TX,2,0,0,0,0.51,100
2012,2,Feb-2012,LA,1,0,0,0,4.33,20
2012,2,Feb-2012,LA,0,0,0,0,2.45,20
2012,2,Feb-2012,NE,0,0,0,0,2.99,20
2012,2,Feb-2012,KS,0,0,0,0,2.36,50
2012,2,Feb-2012,KS,0,0,0,0,1.76,75
2012,2,Feb-2012,KS,0,0,0,0,6.12,100
2012,2,Feb-2012,KS,0,0,0,0,1.22,50
2012,2,Feb-2012,KS,0,0,0,0,0.73,50
2012,2,Feb-2012,NE,0,0,0,0,0.28,25
2012,2,Feb-2012,KS,0,0,0,0,2.29,50
2012,2,Feb-2012,KS,2,12,1,13,5.4,150
2012,2,Feb-2012,KS,1,0,0,0,4.8,100
2012,3,Mar-2012,TX,0,0,0,0,3.59,50
2012,3,Mar-2012,LA,0,0,0,0,2.6,100
2012,3,Mar-2012,LA,1,0,0,0,1.62,20
2012,3,Mar-2012,OK,0,0,0,0,3.85,150
2012,3,Mar-2012,OK,0,0,0,0,0.1,50
2012,3,Mar-2012,OK,0,0,0,0,1.38,75
2012,3,Mar-2012,OK,0,0,0,0,1,75
2012,3,Mar-2012,NE,3,2,0,2,6.7,100
2012,3,Mar-2012,NE,1,1,0,1,1.49,150
2012,3,Mar-2012,NE,3,2,0,2,1.71,100
2012,3,Mar-2012,NE,2,0,0,0,1.69,50
2012,3,Mar-2012,NE,0,0,0,0,5.28,20
2012,3,Mar-2012,NE,0,0,0,0,0.05,20
2012,3,Mar-2012,TX,2,3,0,3,1,40
2012,3,Mar-2012,KS,0,0,0,0,0.81,40
2012,3,Mar-2012,TX,2,0,0,0,3.5,440
2012,3,Mar-2012,TX,1,0,0,0,7,50
2012,3,Mar-2012,OK,0,0,0,0,0.1,50
2012,3,Mar-2012,TX,2,4,0,4,5,100
2012,3,Mar-2012,TX,0,0,0,0,0.75,10
2012,3,Mar-2012,TX,0,0,0,0,0.25,10
2012,3,Mar-2012,TX,0,0,0,0,0.25,30
2012,3,Mar-2012,LA,0,0,0,0,3.01,50
2012,3,Mar-2012,LA,0,0,0,0,2.11,75
2012,3,Mar-2012,LA,0,0,0,0,1.04,50
2012,3,Mar-2012,LA,0,0,0,0,0.38,50
2012,3,Mar-2012,LA,1,0,0,0,3.92,40
2012,3,Mar-2012,LA,2,1,0,1,4.16,20
2012,3,Mar-2012,LA,0,0,0,0,0.9,20
2012,3,Mar-2012,LA,1,0,0,0,1.18,20
2012,3,Mar-2012,LA,0,0,0,0,0.67,20
2012,3,Mar-2012,LA,1,0,0,0,3.96,400
2012,3,Mar-2012,LA,1,0,0,0,4.85,50
2012,3,Mar-2012,LA,1,0,0,0,0.58,50
2012,3,Mar-2012,LA,0,0,0,0,0.53,100
2012,3,Mar-2012,LA,0,0,0,0,1.41,25
2012,3,Mar-2012,KS,0,0,0,0,0.09,50
2012,3,Mar-2012,KS,0,0,0,0,0.25,50
2012,3,Mar-2012,KS,0,0,0,0,0.26,50
2012,3,Mar-2012,TX,0,0,0,0,0.18,25
2012,4,Apr-2012,TX,1,0,0,0,1.77,30
2012,4,Apr-2012,TX,1,0,0,0,1.16,60
2012,4,Apr-2012,TX,2,10,0,10,13.7,200
2012,4,Apr-2012,TX,0,0,0,0,0.27,50
2012,4,Apr-2012,TX,2,7,0,7,6.4,150
2012,4,Apr-2012,TX,0,0,0,0,0.09,25
2012,4,Apr-2012,TX,0,0,0,0,0.47,60
2012,4,Apr-2012,TX,0,0,0,0,1.31,30
2012,4,Apr-2012,TX,0,0,0,0,2.02,75
2012,4,Apr-2012,TX,0,0,0,0,0.21,50
2012,4,Apr-2012,TX,0,0,0,0,0.3,25
2012,4,Apr-2012,TX,0,2,0,2,0.28,30
2012,4,Apr-2012,TX,0,0,0,0,0.12,25
2012,4,Apr-2012,TX,3,7,0,7,7.73,150
2012,4,Apr-2012,TX,0,0,0,0,0.58,50
2012,4,Apr-2012,TX,2,3,0,3,3.34,400
2012,4,Apr-2012,TX,0,0,0,0,0.57,50
2012,4,Apr-2012,TX,0,0,0,0,0.84,25
2012,4,Apr-2012,TX,0,0,0,0,1.41,25
2012,4,Apr-2012,TX,0,0,0,0,2.24,50
2012,4,Apr-2012,TX,0,0,0,0,0.54,25
2012,4,Apr-2012,LA,0,0,0,0,3.08,50
2012,4,Apr-2012,TX,0,0,0,0,1.38,30
2012,4,Apr-2012,TX,0,0,0,0,2.31,40
2012,4,Apr-2012,TX,0,0,0,0,0.77,30
2012,4,Apr-2012,TX,0,0,0,0,1.18,30
2012,4,Apr-2012,OK,0,0,0,0,0.1,30
2012,4,Apr-2012,OK,1,0,0,0,0.2,100
2012,4,Apr-2012,OK,0,0,0,0,0.2,200
2012,4,Apr-2012,OK,0,0,0,0,0.2,200
2012,4,Apr-2012,OK,1,0,0,0,0.2,200
2012,4,Apr-2012,OK,0,0,0,0,0.1,50
2012,4,Apr-2012,TX,0,0,0,0,1.69,35
2012,4,Apr-2012,TX,0,0,0,0,0.95,25
2012,4,Apr-2012,NE,0,0,0,0,0.25,10
2012,4,Apr-2012,OK,1,0,0,0,6,600
2012,4,Apr-2012,OK,0,0,0,0,0.2,20
2012,4,Apr-2012,OK,0,0,0,0,0.5,25
2012,4,Apr-2012,OK,0,0,0,0,0.5,25
2012,4,Apr-2012,OK,0,0,0,0,2,400
2012,4,Apr-2012,OK,0,0,0,0,0.5,300
2012,4,Apr-2012,OK,0,0,0,0,0.2,100
2012,4,Apr-2012,OK,1,0,0,0,5,500
2012,4,Apr-2012,OK,0,0,0,0,6,500
2012,4,Apr-2012,OK,0,0,0,0,2,50
2012,4,Apr-2012,OK,0,0,0,0,0.3,50
2012,4,Apr-2012,OK,0,0,0,0,4,100
2012,4,Apr-2012,OK,1,0,0,0,2,75
2012,4,Apr-2012,KS,1,0,0,0,4.1,100
2012,4,Apr-2012,KS,1,0,0,0,17.2,200
2012,4,Apr-2012,KS,0,0,0,0,0.53,75
2012,4,Apr-2012,KS,0,0,0,0,1.77,75
2012,4,Apr-2012,KS,0,0,0,0,2.85,75
2012,4,Apr-2012,KS,1,0,0,0,33.7,200
2012,4,Apr-2012,KS,1,0,0,0,3.99,300
2012,4,Apr-2012,NE,0,0,0,0,3.12,40
2012,4,Apr-2012,KS,1,0,0,0,6.3,150
2012,4,Apr-2012,IA,0,0,0,0,0.4,25
2012,4,Apr-2012,NE,0,0,0,0,0.04,25
2012,4,Apr-2012,NE,0,0,0,0,0.33,60
2012,4,Apr-2012,KS,1,0,0,0,4.68,100
2012,4,Apr-2012,KS,1,0,0,0,9.34,100
2012,4,Apr-2012,OK,0,0,0,0,4,30
2012,4,Apr-2012,OK,1,0,0,0,0.5,30
2012,4,Apr-2012,KS,1,0,0,0,10.9,125
2012,4,Apr-2012,KS,0,0,0,0,0.9,75
2012,4,Apr-2012,KS,1,0,0,0,9.75,150
2012,4,Apr-2012,OK,0,0,0,0,0.2,30
2012,4,Apr-2012,OK,0,0,0,0,0.3,30
2012,4,Apr-2012,KS,1,0,0,0,14.34,150
2012,4,Apr-2012,KS,0,0,0,0,2.3,100
2012,4,Apr-2012,NE,0,0,0,0,2.75,100
2012,4,Apr-2012,KS,0,0,0,0,0.54,50
2012,4,Apr-2012,NE,2,0,0,0,5.75,440
2012,4,Apr-2012,KS,0,0,0,0,0.48,50
2012,4,Apr-2012,NE,0,0,0,0,3.78,100
2012,4,Apr-2012,KS,0,0,0,0,2.3,75
2012,4,Apr-2012,NE,0,0,0,0,0.07,20
2012,4,Apr-2012,OK,0,0,0,0,0.2,30
2012,4,Apr-2012,NE,1,0,0,0,2,200
2012,4,Apr-2012,OK,0,0,0,0,0.2,30
2012,4,Apr-2012,NE,0,0,0,0,0.02,10
2012,4,Apr-2012,IA,2,4,0,4,12.23,880
2012,4,Apr-2012,NE,0,0,0,0,0.01,10
2012,4,Apr-2012,NE,0,0,0,0,0.03,20
2012,4,Apr-2012,NE,0,0,0,0,0.47,20
2012,4,Apr-2012,KS,4,0,0,0,50.28,400
2012,4,Apr-2012,NE,0,0,0,0,0.02,10
2012,4,Apr-2012,OK,0,0,0,0,0.2,30
2012,4,Apr-2012,NE,0,0,0,0,0.81,40
2012,4,Apr-2012,KS,0,0,0,0,1.29,50
2012,4,Apr-2012,NE,0,0,0,0,15.14,20
2012,4,Apr-2012,KS,0,0,0,0,0.64,50
2012,4,Apr-2012,OK,0,0,0,0,0.1,20
2012,4,Apr-2012,OK,0,0,0,0,0.2,50
2012,4,Apr-2012,IA,2,2,0,2,16.59,800
2012,4,Apr-2012,KS,1,0,0,0,15.79,100
2012,4,Apr-2012,KS,0,0,0,0,0.24,50
2012,4,Apr-2012,OK,0,0,0,0,0.1,30
2012,4,Apr-2012,OK,1,0,0,0,7.2,150
2012,4,Apr-2012,KS,0,0,0,0,0.34,50
2012,4,Apr-2012,OK,0,0,0,0,1,75
2012,4,Apr-2012,OK,0,0,0,0,9,400
2012,4,Apr-2012,KS,0,0,0,0,3.29,25
2012,4,Apr-2012,OK,1,0,0,0,10,400
2012,4,Apr-2012,IA,1,0,0,0,0.85,75
2012,4,Apr-2012,OK,0,0,0,0,12,400
2012,4,Apr-2012,KS,0,0,0,0,0.62,100
2012,4,Apr-2012,KS,1,0,0,0,7.01,250
2012,4,Apr-2012,OK,1,0,0,0,12.9,600
2012,4,Apr-2012,KS,3,0,0,0,48.02,1720
2012,4,Apr-2012,KS,1,0,0,0,4.9,75
2012,4,Apr-2012,KS,1,0,0,0,16.38,250
2012,4,Apr-2012,KS,1,0,0,0,22.33,1000
2012,4,Apr-2012,KS,3,0,0,0,39.67,2640
2012,4,Apr-2012,KS,3,0,0,0,18.11,400
2012,4,Apr-2012,IA,1,0,0,0,1.27,90
2012,4,Apr-2012,KS,1,0,0,0,6.6,150
2012,4,Apr-2012,KS,1,0,0,0,7.39,100
2012,4,Apr-2012,IA,1,0,0,0,3,50
2012,4,Apr-2012,KS,3,38,0,38,13.2,1760
2012,4,Apr-2012,KS,0,0,0,0,10.33,100
2012,4,Apr-2012,KS,0,0,0,0,1.52,250
2012,4,Apr-2012,KS,0,0,0,0,0.4,50
2012,4,Apr-2012,KS,1,0,0,0,4.5,100
2012,4,Apr-2012,KS,0,0,0,0,15.07,250
2012,4,Apr-2012,KS,1,0,0,0,7.57,100
2012,4,Apr-2012,NE,1,0,0,0,2.28,50
2012,4,Apr-2012,OK,3,29,6,35,34,400
2012,4,Apr-2012,KS,0,0,0,0,0.1,25
2012,4,Apr-2012,NE,1,0,0,0,1.86,50
2012,4,Apr-2012,IA,1,0,0,0,1.04,440
2012,4,Apr-2012,OK,1,0,0,0,4.2,200
2012,4,Apr-2012,OK,1,0,0,0,14.5,500
2012,4,Apr-2012,NE,0,0,0,0,0.49,40
2012,4,Apr-2012,NE,0,0,0,0,0.04,25
2012,4,Apr-2012,NE,0,0,0,0,0.08,35
2012,4,Apr-2012,NE,0,0,0,0,0.15,20
2012,4,Apr-2012,NE,0,0,0,0,0.4,40
2012,4,Apr-2012,NE,0,0,0,0,0.45,25
2012,4,Apr-2012,SD,0,0,0,0,0.51,25
2012,4,Apr-2012,TX,1,0,0,0,2.01,500
2012,4,Apr-2012,TX,0,0,0,0,1.05,50
2012,4,Apr-2012,TX,0,0,0,0,0.66,50
2012,4,Apr-2012,TX,0,0,0,0,0.48,50
2012,4,Apr-2012,TX,0,0,0,0,0.76,25
2012,4,Apr-2012,TX,0,0,0,0,0.19,10
2012,4,Apr-2012,TX,0,0,0,0,0.05,10
2012,4,Apr-2012,IA,0,0,0,0,1.66,25
2012,4,Apr-2012,IA,0,0,0,0,0.51,50
2012,4,Apr-2012,KS,0,0,0,0,2,100
2012,4,Apr-2012,KS,0,0,0,0,4.44,40
2012,4,Apr-2012,KS,0,0,0,0,0.01,10
2012,4,Apr-2012,TX,0,0,0,0,0.1,30
2012,4,Apr-2012,OK,1,0,0,0,1.3,220
2012,4,Apr-2012,KS,0,0,0,0,0.43,75
2012,4,Apr-2012,KS,0,0,0,0,0.01,25
2012,4,Apr-2012,KS,0,0,0,0,0.3,75
2012,4,Apr-2012,KS,0,0,0,0,0.68,50
2012,4,Apr-2012,KS,0,0,0,0,0.6,75
2012,4,Apr-2012,OK,0,0,0,0,0.1,20
2012,4,Apr-2012,OK,0,0,0,0,3.2,30
2012,4,Apr-2012,KS,2,0,0,0,2.57,200
2012,4,Apr-2012,OK,0,0,0,0,0.1,50
2012,4,Apr-2012,OK,1,0,0,0,0.2,75
2012,4,Apr-2012,OK,1,0,0,0,16,300
2012,4,Apr-2012,OK,0,0,0,0,0.1,50
2012,4,Apr-2012,TX,0,0,0,0,1.26,150
2012,4,Apr-2012,OK,0,0,0,0,0.2,75
2012,4,Apr-2012,OK,1,0,0,0,1.5,200
2012,4,Apr-2012,OK,1,0,0,0,1,50
2012,4,Apr-2012,OK,1,0,0,0,14,400
2012,4,Apr-2012,OK,1,0,0,0,12,200
2012,4,Apr-2012,OK,0,0,0,0,1,75
2012,4,Apr-2012,OK,1,0,0,0,2,50
2012,4,Apr-2012,OK,1,0,0,0,7,100
2012,4,Apr-2012,OK,1,0,0,0,6.5,300
2012,5,May-2012,OK,2,1,0,1,1,150
2012,5,May-2012,IA,0,0,0,0,2.61,50
2012,5,May-2012,NE,1,0,0,0,1.01,250
2012,5,May-2012,IA,2,0,0,0,6.73,440
2012,5,May-2012,IA,0,0,0,0,0.5,50
2012,5,May-2012,IA,0,0,0,0,0.5,50
2012,5,May-2012,IA,0,0,0,0,0.5,50
2012,5,May-2012,IA,1,0,0,0,0.81,90
2012,5,May-2012,KS,0,0,0,0,0.05,25
2012,5,May-2012,KS,0,0,0,0,0.09,25
2012,5,May-2012,TX,0,0,0,0,0.03,25
2012,5,May-2012,LA,1,0,0,0,0.25,50
2012,5,May-2012,TX,0,2,0,2,10.27,75
2012,5,May-2012,TX,0,0,0,0,0.07,50
2012,5,May-2012,TX,0,0,0,0,0.25,10
2012,5,May-2012,TX,0,0,0,0,0.01,10
2012,5,May-2012,TX,0,0,0,0,0.8,50
2012,5,May-2012,TX,0,0,0,0,0.45,50
2012,5,May-2012,TX,0,0,0,0,0.03,20
2012,5,May-2012,TX,0,0,0,0,0.33,50
2012,5,May-2012,TX,0,0,0,0,0.35,50
2012,5,May-2012,TX,0,0,0,0,0.95,75
2012,5,May-2012,TX,0,0,0,0,0.06,50
2012,5,May-2012,TX,2,8,0,8,0.62,150
2012,5,May-2012,TX,0,0,0,0,4.89,100
2012,5,May-2012,TX,0,0,0,0,0.37,50
2012,5,May-2012,TX,0,0,0,0,1.73,75
2012,5,May-2012,TX,1,0,0,0,7.45,150
2012,5,May-2012,TX,0,0,0,0,3.7,150
2012,5,May-2012,TX,0,0,0,0,1.13,50
2012,5,May-2012,TX,0,0,0,0,0.1,10
2012,5,May-2012,TX,0,0,0,0,0.1,50
2012,5,May-2012,KS,1,0,0,0,5.7,50
2012,5,May-2012,KS,0,0,0,0,6.74,50
2012,5,May-2012,KS,0,0,0,0,5.86,50
2012,5,May-2012,KS,0,0,0,0,0.56,50
2012,5,May-2012,KS,0,0,0,0,2.05,50
2012,5,May-2012,KS,0,0,0,0,1.35,50
2012,5,May-2012,KS,0,0,0,0,5.55,50
2012,5,May-2012,KS,3,0,0,0,9.72,100
2012,5,May-2012,KS,3,0,0,0,9.68,150
2012,5,May-2012,TX,0,0,0,0,0.57,100
2012,5,May-2012,LA,0,0,0,0,0.24,33
2012,5,May-2012,IA,1,0,0,0,2.99,30
2012,5,May-2012,NE,2,0,0,0,0.75,100
2012,5,May-2012,KS,0,0,0,0,1.4,50
2012,5,May-2012,KS,0,0,0,0,0.62,50
2012,5,May-2012,KS,0,0,0,0,5.81,100
2012,5,May-2012,KS,0,0,0,0,0.6,50
2012,5,May-2012,KS,0,0,0,0,2.7,100
2012,5,May-2012,KS,1,0,0,0,1.9,150
2012,5,May-2012,KS,2,0,0,0,9.2,950
2012,5,May-2012,KS,2,0,0,0,0.17,150
2012,5,May-2012,KS,1,0,0,0,1.89,350
2012,5,May-2012,KS,2,0,0,0,1,150
2012,5,May-2012,KS,2,0,0,0,5.8,650
2012,5,May-2012,KS,1,0,0,0,1.32,100
2012,5,May-2012,KS,1,0,0,0,2.77,200
2012,5,May-2012,NE,0,0,0,0,1.35,75
2012,5,May-2012,NE,0,0,0,0,0.06,15
2012,5,May-2012,NE,0,0,0,0,1.71,55
2012,5,May-2012,NE,0,0,0,0,1.75,75
2012,5,May-2012,OK,1,0,0,0,1,30
2012,5,May-2012,OK,0,0,0,0,1,30
2012,5,May-2012,KS,0,0,0,0,0.25,10
2012,5,May-2012,TX,0,0,0,0,0.69,30
2012,5,May-2012,TX,0,0,0,0,0.38,30
2012,5,May-2012,TX,0,0,0,0,0.32,20
2012,5,May-2012,TX,0,0,0,0,0.56,30
2012,5,May-2012,TX,0,0,0,0,2,400
2012,5,May-2012,TX,0,0,0,0,0.1,25
2012,5,May-2012,TX,0,0,0,0,0.1,25
2012,5,May-2012,TX,0,0,0,0,4.77,200
2012,5,May-2012,TX,0,0,0,0,0.15,25
2012,5,May-2012,KS,0,0,0,0,0.35,75
2012,5,May-2012,KS,0,0,0,0,0.17,30
2012,6,Jun-2012,SD,0,0,0,0,0.48,10
2012,6,Jun-2012,SD,0,0,0,0,2.38,20
2012,6,Jun-2012,SD,0,0,0,0,0.54,10
2012,6,Jun-2012,SD,0,0,0,0,0.62,10
2012,6,Jun-2012,TX,0,0,0,0,0.01,20
2012,6,Jun-2012,SD,1,0,0,0,0.1,20
2012,6,Jun-2012,TX,1,0,0,0,0.13,300
2012,6,Jun-2012,TX,0,0,0,0,0.16,75
2012,6,Jun-2012,KS,0,0,0,0,0.49,75
2012,6,Jun-2012,SD,0,0,0,0,0.01,5
2012,6,Jun-2012,SD,1,0,0,0,0.28,10
2012,6,Jun-2012,NE,0,0,0,0,0.28,20
2012,6,Jun-2012,SD,2,0,0,0,16.68,800
2012,6,Jun-2012,LA,0,0,0,0,1.42,50
2012,7,Jul-2012,NE,0,0,0,0,0.52,10
2012,7,Jul-2012,LA,0,1,0,1,0.17,30
2012,7,Jul-2012,KS,0,0,0,0,0.25,10
2012,7,Jul-2012,NE,0,0,0,0,0.1,10
2012,7,Jul-2012,LA,1,0,0,0,8.23,150
2012,7,Jul-2012,LA,0,0,0,0,1.49,100
2012,8,Aug-2012,SD,0,0,0,0,0.07,10
2012,8,Aug-2012,SD,0,0,0,0,0.29,10
2012,8,Aug-2012,NE,0,0,0,0,1.88,20
2012,8,Aug-2012,TX,0,0,0,0,0.4,20
2012,9,Sep-2012,KS,0,0,0,0,0.01,10
2012,9,Sep-2012,TX,0,0,0,0,0.63,20
2012,9,Sep-2012,TX,0,0,0,0,0.1,30
2012,9,Sep-2012,NE,0,0,0,0,0.05,90
2012,10,Oct-2012,TX,0,0,0,0,1.8,200
2012,10,Oct-2012,TX,0,0,0,0,0.14,20
2012,10,Oct-2012,OK,1,2,0,2,5.1,75
2012,10,Oct-2012,TX,0,0,0,0,0.18,20
2012,11,Nov-2012,LA,0,0,0,0,7.11,25
2012,12,Dec-2012,LA,1,0,0,0,5.42,100
2012,12,Dec-2012,LA,1,0,0,0,1.39,30
2012,12,Dec-2012,TX,0,0,0,0,3,200
2012,12,Dec-2012,TX,0,0,0,0,0.95,50
2012,12,Dec-2012,TX,0,0,0,0,0.44,50
2012,12,Dec-2012,TX,3,0,0,0,9.72,300
2012,12,Dec-2012,TX,0,0,0,0,0.3,30
2012,12,Dec-2012,LA,0,0,0,0,0.24,50
2012,12,Dec-2012,LA,0,0,0,0,2.19,200
2012,12,Dec-2012,LA,2,1,0,1,4.62,500
2012,12,Dec-2012,LA,2,0,0,0,0.77,200
2012,12,Dec-2012,LA,1,0,0,0,2.55,300
2012,12,Dec-2012,LA,0,0,0,0,0.8,25
2013,1,Jan-2013,LA,1,0,0,0,2.06,50
2013,1,Jan-2013,LA,1,0,0,0,5.53,50
2013,1,Jan-2013,LA,0,0,0,0,0.3,100
2013,1,Jan-2013,LA,1,2,0,2,7.06,300
2013,1,Jan-2013,LA,1,0,0,0,0.38,25
2013,1,Jan-2013,LA,0,0,0,0,12.46,40
2013,1,Jan-2013,OK,1,0,0,0,1.1,40
2013,1,Jan-2013,OK,1,0,0,0,2.4,400
2013,1,Jan-2013,TX,0,0,0,0,0.19,325
2013,1,Jan-2013,LA,2,0,0,0,5.37,100
2013,2,Feb-2013,TX,0,1,0,1,0.51,30
2013,2,Feb-2013,TX,1,0,0,0,0.57,30
2013,2,Feb-2013,LA,0,0,0,0,2.03,10
2013,2,Feb-2013,TX,0,0,0,0,0.73,30
2013,2,Feb-2013,TX,0,0,0,0,0.01,20
2013,2,Feb-2013,TX,0,0,0,0,1.55,30
2013,2,Feb-2013,TX,0,0,0,0,1.23,15
2013,2,Feb-2013,TX,1,0,0,0,1.97,60
2013,2,Feb-2013,TX,0,0,0,0,1.2,50
2013,2,Feb-2013,TX,0,0,0,0,0.01,10
2013,2,Feb-2013,TX,0,0,0,0,0.81,30
2013,2,Feb-2013,LA,0,0,0,0,0.01,25
2013,2,Feb-2013,LA,0,0,0,0,0.01,20
2013,2,Feb-2013,TX,0,0,0,0,0.01,20
2013,2,Feb-2013,TX,0,0,0,0,0.01,10
2013,2,Feb-2013,TX,1,0,0,0,0.01,20
2013,2,Feb-2013,TX,0,0,0,0,0.01,20
2013,2,Feb-2013,TX,0,0,0,0,0.01,10
2013,2,Feb-2013,TX,1,2,1,3,4.47,150
2013,2,Feb-2013,LA,1,0,0,0,2.44,50
2013,2,Feb-2013,LA,1,0,0,0,2.95,75
2013,2,Feb-2013,LA,0,0,0,0,1.95,25
2013,2,Feb-2013,LA,1,0,0,0,0.95,30
2013,3,Mar-2013,NE,0,0,0,0,0.58,10
2013,3,Mar-2013,NE,0,0,0,0,0.32,25
2013,3,Mar-2013,NE,0,0,0,0,0.11,20
2013,3,Mar-2013,OK,0,0,0,0,1.1,200
2013,3,Mar-2013,OK,1,0,0,0,0.5,175
2013,4,Apr-2013,TX,1,0,0,0,1.84,100
2013,4,Apr-2013,KS,0,0,0,0,0.48,50
2013,4,Apr-2013,NE,1,0,0,0,0.75,75
2013,4,Apr-2013,LA,1,0,0,0,8.76,120
2013,4,Apr-2013,TX,0,0,0,0,2.61,300
2013,4,Apr-2013,OK,0,0,0,0,3.41,100
2013,4,Apr-2013,TX,0,0,0,0,1.03,100
2013,4,Apr-2013,TX,0,0,0,0,0.16,100
2013,4,Apr-2013,OK,1,0,0,0,5.21,200
2013,4,Apr-2013,OK,0,0,0,0,0.5,50
2013,4,Apr-2013,OK,0,0,0,0,1.3,250
2013,4,Apr-2013,OK,1,0,0,0,2.1,400
2013,4,Apr-2013,OK,0,0,0,0,0.9,125
2013,4,Apr-2013,OK,1,0,0,0,1.8,140
2013,4,Apr-2013,OK,1,0,0,0,1.9,180
2013,4,Apr-2013,OK,1,0,0,0,6.5,100
2013,4,Apr-2013,OK,1,2,0,2,3.5,350
2013,4,Apr-2013,OK,2,0,0,0,8,800
2013,4,Apr-2013,LA,1,0,0,0,2.87,75
2013,4,Apr-2013,LA,0,0,0,0,0.4,50
2013,4,Apr-2013,LA,0,0,0,0,0.38,75
2013,4,Apr-2013,LA,1,0,0,0,0.9,50
2013,4,Apr-2013,LA,0,2,0,2,2.23,75
2013,4,Apr-2013,OK,0,0,0,0,0.16,50
2013,4,Apr-2013,LA,1,0,0,0,2.29,880
2013,4,Apr-2013,TX,0,0,0,0,1.66,20
2013,4,Apr-2013,TX,0,0,0,0,0.1,10
2013,4,Apr-2013,TX,0,0,0,0,0.22,10
2013,4,Apr-2013,TX,0,0,0,0,0.12,10
2013,5,May-2013,SD,0,0,0,0,0.5,25
2013,5,May-2013,TX,0,0,0,0,0.01,40
2013,5,May-2013,KS,0,0,0,0,0.21,50
2013,5,May-2013,KS,0,0,0,0,0.66,100
2013,5,May-2013,KS,0,0,0,0,0.41,50
2013,5,May-2013,OK,0,0,0,0,0.1,50
2013,5,May-2013,OK,0,0,0,0,0.1,10
2013,5,May-2013,OK,0,0,0,0,0.1,20
2013,5,May-2013,LA,0,0,0,0,1.04,20
2013,5,May-2013,LA,0,0,0,0,0.89,75
2013,5,May-2013,TX,0,0,0,0,1.11,70
2013,5,May-2013,TX,0,0,0,0,3.42,50
2013,5,May-2013,OK,0,0,0,0,0.5,50
2013,5,May-2013,TX,0,0,0,0,0.3,50
2013,5,May-2013,TX,1,1,0,1,1.01,200
2013,5,May-2013,TX,1,0,0,0,3.63,240
2013,5,May-2013,TX,1,0,0,0,1.95,400
2013,5,May-2013,TX,0,0,0,0,0.94,150
2013,5,May-2013,TX,0,0,0,0,0.49,70
2013,5,May-2013,TX,0,0,0,0,0.69,25
2013,5,May-2013,TX,0,0,0,0,1.46,200
2013,5,May-2013,TX,4,54,6,60,2.5,400
2013,5,May-2013,TX,0,0,0,0,0.12,20
2013,5,May-2013,TX,1,0,0,0,2.44,300
2013,5,May-2013,TX,0,0,0,0,0.19,30
2013,5,May-2013,TX,0,0,0,0,0.21,30
2013,5,May-2013,TX,0,0,0,0,1.04,40
2013,5,May-2013,TX,3,7,0,7,7.79,1733
2013,5,May-2013,TX,0,0,0,0,1.28,400
2013,5,May-2013,TX,1,1,0,1,6.17,400
2013,5,May-2013,TX,1,1,0,1,1.43,500
2013,5,May-2013,TX,1,0,0,0,0.42,200
2013,5,May-2013,LA,1,1,0,1,5.23,1400
2013,5,May-2013,LA,0,0,0,0,2.48,350
2013,5,May-2013,NE,0,0,0,0,2.67,50
2013,5,May-2013,TX,0,0,0,0,1.02,75
2013,5,May-2013,TX,1,0,0,0,3.14,20
2013,5,May-2013,KS,0,0,0,0,2.92,100
2013,5,May-2013,NE,0,0,0,0,1,50
2013,5,May-2013,KS,0,0,0,0,0.31,100
2013,5,May-2013,KS,1,0,0,0,1.71,50
2013,5,May-2013,KS,0,0,0,0,0.56,50
2013,5,May-2013,KS,4,0,0,0,7,1100
2013,5,May-2013,KS,1,0,0,0,4,100
2013,5,May-2013,KS,0,0,0,0,2.06,100
2013,5,May-2013,KS,1,0,0,0,6.99,75
2013,5,May-2013,KS,0,0,0,0,0.34,50
2013,5,May-2013,KS,0,0,0,0,0.57,50
2013,5,May-2013,KS,0,0,0,0,0.8,50
2013,5,May-2013,KS,2,0,0,0,4.61,300
2013,5,May-2013,KS,0,0,0,0,0.42,50
2013,5,May-2013,OK,1,0,0,0,4.5,900
2013,5,May-2013,OK,1,0,0,0,0.54,200
2013,5,May-2013,KS,0,0,0,0,0.47,50
2013,5,May-2013,KS,0,0,0,0,0.4,50
2013,5,May-2013,OK,3,4,0,4,20.84,1200
2013,5,May-2013,KS,0,0,0,0,0.71,50
2013,5,May-2013,NE,1,0,0,0,0.23,25
2013,5,May-2013,KS,1,0,0,0,1.84,60
2013,5,May-2013,KS,0,0,0,0,0.46,50
2013,5,May-2013,KS,0,0,0,0,0.1,25
2013,5,May-2013,KS,1,0,0,0,9,75
2013,5,May-2013,KS,0,0,0,0,0.19,50
2013,5,May-2013,OK,4,10,2,12,23,1500
2013,5,May-2013,IA,0,0,0,0,2.08,100
2013,5,May-2013,OK,0,0,0,0,2,30
2013,5,May-2013,IA,1,0,0,0,1.43,100
